b'@brianklaas @chrislhayes If someone goes the hospital and dies from a stroke they claim it was COVID.'
b'@lisisterr Book title\xe1\x8d\xa6THE CURE FOR COVID-19(coronavirus)\nBook author:-  HENOK  TESFAYE\nGet your ebook\xe1\x8d\xa6\xe2\x80\xa6 https://t.co/9s6Lq8zEX6'
b'@lisisterr Book title\xe1\x8d\xa6THE CURE FOR COVID-19(coronavirus)\nBook author:-  HENOK  TESFAYE\nGet your ebook\xe1\x8d\xa6\xe2\x80\xa6 https://t.co/9s6Lq8zEX6'
b'@lisisterr Book title\xe1\x8d\xa6THE CURE FOR COVID-19(coronavirus)\nBook author:-  HENOK  TESFAYE\nGet your ebook\xe1\x8d\xa6\xe2\x80\xa6 https://t.co/9s6Lq8zEX6'
b'Wuhan holds massive pool party with thousands in attendance three months after reporting no new COVID-19 cases\xc2\xa0(Pho\xe2\x80\xa6 https://t.co/ceUkEEgRtT'
b'Wuhan holds massive pool party with thousands in attendance three months after reporting no new COVID-19 cases\xc2\xa0(Pho\xe2\x80\xa6 https://t.co/ceUkEEgRtT'
b'COVID-19 Has Worsened the Ocean Plastic Pollution Problem https://t.co/C22y6OYM5S \n\nOur Earth was doing okay until we invented plastic...'
b'COVID-19 Has Worsened the Ocean Plastic Pollution Problem https://t.co/C22y6OYM5S \n\nOur Earth was doing okay until we invented plastic...'
b'Net increase of 12 student COVID cases reported by @TCU today (10 with direct on-campus contact, 2 not on campus).\xe2\x80\xa6 https://t.co/MLZfhrgK9X'
b'Influenza is already spreading through the same areas as the novel (as in new, not literary) coronavirus. I feel as\xe2\x80\xa6 https://t.co/uUWDAeheLZ'
b'@polexa Isn\xe2\x80\x99t the Erk\xc3\xa4ltung also a Coronavirus? Could be a close call.'
b"Somehow, I think it's a little bit too soon for 'Dad Jokes' about #COVID19....\n\nhttps://t.co/FMSMOqJFR1"
b'Polish Biomed Lublin starts production of drug using plasma of coronavirus recovered people https://t.co/87RczmGBe6\xe2\x80\xa6 https://t.co/XFSdb8A7Lv'
b'@Jaccohabs @JessHa6s They\xe2\x80\x99re equal to a team that was 20pts ahead of them before COVID? Ok.'
b'\xe2\x80\x9cEven before #COVID, 2020 was expected to be a yr of change in #NewEngland\xe2\x80\x99s #energy market. As the region works it\xe2\x80\xa6 https://t.co/WHHqVvQgR2'
b'@biobaby19 @RudyGiuliani I gotta say, the guy takes time out from shredding foam to get on top of the coronavirus s\xe2\x80\xa6 https://t.co/GJDjU7fjUS'
b'The only V-shaped recovery after coronavirus will be in the stock markets https://t.co/KZ8Ntc2Qwy'
b"@HoustonBCycle @CHI_StLukes And that's even with some of your busiest stations closed due to COVID? https://t.co/QA5k4pnBUP"
b'.@MarcMillerVM , @GCIndigenous , Miller , Pabineau Band Council COVID-19 program to support Indigenous Peoples , Mo\xe2\x80\xa6 https://t.co/UrOqCXiBp7'
b'.@MarcMillerVM , @GCIndigenous , Miller , Pabineau Band Council COVID-19 program to support Indigenous Peoples , Mo\xe2\x80\xa6 https://t.co/UrOqCXiBp7'
b'Today is World Humanitarian Day! We celebrate humanitarians who are treating and preventing COVID-19, providing foo\xe2\x80\xa6 https://t.co/76clziKb4F'
b'Today is World Humanitarian Day! We celebrate humanitarians who are treating and preventing COVID-19, providing foo\xe2\x80\xa6 https://t.co/76clziKb4F'
b'@Cubs Can\xe2\x80\x99t believe we\xe2\x80\x99re being manhandled by the COVID Cardinals'
b'MIT researchers show how \xe2\x80\x98Dr. Spot\xe2\x80\x99 could help diagnose COVID-19 https://t.co/PNilNdN3gQ #TechNews https://t.co/JPzgLM5KJY'
b'MIT researchers show how \xe2\x80\x98Dr. Spot\xe2\x80\x99 could help diagnose COVID-19 https://t.co/PNilNdN3gQ #TechNews https://t.co/JPzgLM5KJY'
b'Britain to bring in mass testing for coronavirus https://t.co/1H4FqVuViW #Politics https://t.co/eQQT8822Zi #Britain\xe2\x80\xa6 https://t.co/0dzhuAQuPd'
b'Remember to stop breathing COVID into other people\xe2\x80\x99s wet holes. This PSA brought to your by \xe2\x81\xa6@sayswhopodcast\xe2\x81\xa9.  https://t.co/7oVvl1fuxJ'
b'Roche and Regeneron to significantly increase supply of REGN-COV2  antibody for coronavirus https://t.co/UP5YNcZMEt\xe2\x80\xa6 https://t.co/mMbeivoczi'
b'NFS  I\xe2\x80\x99m still unemployed due to COVID and could use the money to go back to school and catch up on my bills. $jp2397 #WAPParty'
b'Your hurricane prep checklist will be a little longer this year because of the #coronavirus. Along with batteries,\xe2\x80\xa6 https://t.co/omVWTBIWlV'
b'Rent has dropped 20% in some S.F. neighborhoods and are expected to keep falling in the coronavirus crisis. Landlor\xe2\x80\xa6 https://t.co/kRkUN7F4DI'
b"@LiteralyYourMom That's pretty nice if you can get past the bigots. And the COVID."
b'29% of black people and 20% of Latinx people know someone who has died from COVID 19, compared to only 13% of white\xe2\x80\xa6 https://t.co/iKgBky7r6c'
b'@6abc But what about MY RIGHTS! GOD ONLY GIVES COVID TO SINNERS! We are immune!!!! (\xf0\x9f\x98\x89'
b'@neezzah The PRESIDENT was motivated by this KENYAN song, the best Coronavirus song ever \xf0\x9f\x98\x8d https://t.co/ZxKMwltLff'
b'Spain records highest peak of coronavirus cases in Europe https://t.co/9rU3giC6X7 #Health https://t.co/eQQT8822Zi\xe2\x80\xa6 https://t.co/szoYwe7kGz'
b'@VCC is proud to be able to support @VCHhealthcare &amp; the Min of Health with a new COVID testing site in the parking\xe2\x80\xa6 https://t.co/dzQWFKwGPb'
b'"Hypoxia in hospitalized COVID-19 patients may be treatable"  https://t.co/6z129GrARW'
b'"Hypoxia in hospitalized COVID-19 patients may be treatable"  https://t.co/6z129GrARW'
b'Universities are gonna turn into a COVID invest den at the rate they going . Just saying'
b'I wonder how many people felt perfectly fine, went and got a COVID-19 test, then got very sick? \n\nAny stories out there?'
b'I wonder how many people felt perfectly fine, went and got a COVID-19 test, then got very sick? \n\nAny stories out there?'
b'New2Trip: Airway guidance for endemic phase of COVID-19? https://t.co/A5cme1rQw1'
b'New2Trip: Airway guidance for endemic phase of COVID-19? https://t.co/A5cme1rQw1'
b'Losses in tourism due to coronavirus total 320 billion dollars https://t.co/HJinvE9l2E #Business\xe2\x80\xa6 https://t.co/zQiS7xBrhQ'
b'Students are heading back to campus and so is the coronavirus as colleges scramble to cancel in-person classes https://t.co/kBDlkt3XyH'
b'Signed up to participate. Pfizer COVID-19 Vaccine Study https://t.co/bLL9cZBrBQ'
b'Signed up to participate. Pfizer COVID-19 Vaccine Study https://t.co/bLL9cZBrBQ'
b'Richard Burr is my Senator \nHe was briefed about the imminent threat of Coronavirus to the US\nHe kept silent. He ma\xe2\x80\xa6 https://t.co/VWCNDuaZLx'
b"Sweden's coronavirus expert warns wearing masks is 'very dangerous'\n https://t.co/bZiPlBLXZI"
b'The Politicization of COVID-19 Science Is Dangerous and Inexcusable | PJ Media https://t.co/jvGMzd7ZhW #COVID19 #coronavirus'
b'The Politicization of COVID-19 Science Is Dangerous and Inexcusable | PJ Media https://t.co/jvGMzd7ZhW #COVID19 #coronavirus'
b'The Politicization of COVID-19 Science Is Dangerous and Inexcusable | PJ Media https://t.co/jvGMzd7ZhW #COVID19 #coronavirus'
b'Updated COVID schedule! About to be on the #gcf tour! #dubcity #earnednotbought'
b'#COVID and Long-Haulers\nhttps://t.co/dLOP2N49us'
b'Report: Police Shootings Continue Unabated Despite COVID-19 Shutdowns\n\nhttps://t.co/UqDEjMgA3M'
b'Report: Police Shootings Continue Unabated Despite COVID-19 Shutdowns\n\nhttps://t.co/UqDEjMgA3M'
b'Greenville Clunty is struggling to give away coronavirus money to small businesses.\nOnly 2% of $75 million has been\xe2\x80\xa6 https://t.co/evOZGMyMwU'
b"Fed officials expect that coronavirus will 'weigh heavily' on the economy, minutes show - CNBC  to be absolutely cl\xe2\x80\xa6 https://t.co/YZvmJzo8LE"
b'@Zimasile_ EXACTLY!! YHOR THE MUSICIANS ARE SUFFERING DURING COVID AND DESERVE RELIEF. MXM DISGUSTING'
b'Florida reports more than 4,000 coronavirus cases, pushing known total past 584,000 https://t.co/lLEgeLdyz2'
b'India reports record 60,091 recoveries from COVID-19; DDMA allows hotels, weekly markets in Delhi to reopen \xe2\x80\x93 Healt\xe2\x80\xa6 https://t.co/djUm0F4e4l'
b'India reports record 60,091 recoveries from COVID-19; DDMA allows hotels, weekly markets in Delhi to reopen \xe2\x80\x93 Healt\xe2\x80\xa6 https://t.co/djUm0F4e4l'
b'@shreyadivgulati 3: They are basically saying no one attending the riots could have had or distributed covid. Despi\xe2\x80\xa6 https://t.co/APKsALfvvh'
b'Doida! https://t.co/nIIYMbWAJP'
b'@theestallion Today is my birthday \xf0\x9f\x8e\x82 I would love support for my Travel Business that needs help during Covid $nina\xe2\x80\xa6 https://t.co/x5EkgC2mJy'
b"He is a narcissist and it's all about him. He still owes the state a couple million $$$ for security costs!"
